0.00000,1.45545,-0.97542,-1.41192,-0.75829,1.68980,0.00258
0.00119,1.45341,-0.97604,-1.41187,-0.75772,1.69174,0.00257
0.00238,1.45135,-0.97666,-1.41182,-0.75716,1.69369,0.00257
0.00357,1.44928,-0.97728,-1.41176,-0.75660,1.69565,0.00256
0.00476,1.44721,-0.97790,-1.41170,-0.75603,1.69761,0.00255
0.00594,1.44514,-0.97853,-1.41165,-0.75546,1.69959,0.00255
0.00713,1.44305,-0.97916,-1.41159,-0.75490,1.70157,0.00254
0.00832,1.44096,-0.97979,-1.41152,-0.75433,1.70357,0.00254
0.00951,1.43887,-0.98043,-1.41146,-0.75376,1.70557,0.00253
0.01070,1.43676,-0.98106,-1.41139,-0.75320,1.70758,0.00252
0.01189,1.43465,-0.98170,-1.41132,-0.75263,1.70960,0.00252
0.01308,1.43254,-0.98234,-1.41125,-0.75206,1.71162,0.00251
0.01427,1.43042,-0.98298,-1.41118,-0.75149,1.71366,0.00250
0.01546,1.42829,-0.98363,-1.41111,-0.75092,1.71570,0.00250
0.01664,1.42616,-0.98427,-1.41104,-0.75035,1.71775,0.00249
0.01783,1.42402,-0.98492,-1.41096,-0.74978,1.71981,0.00248
0.01902,1.42187,-0.98557,-1.41088,-0.74920,1.72187,0.00248
0.02021,1.41973,-0.98622,-1.41080,-0.74863,1.72394,0.00247
0.02140,1.41757,-0.98688,-1.41072,-0.74806,1.72602,0.00246
0.02259,1.41541,-0.98753,-1.41064,-0.74749,1.72811,0.00246
0.02378,1.41325,-0.98819,-1.41055,-0.74691,1.73020,0.00245
0.02497,1.41108,-0.98885,-1.41046,-0.74634,1.73229,0.00244
0.02616,1.40891,-0.98951,-1.41038,-0.74577,1.73440,0.00244
0.02735,1.40673,-0.99018,-1.41029,-0.74519,1.73651,0.00243
0.02853,1.40455,-0.99084,-1.41019,-0.74462,1.73862,0.00242
0.02972,1.40236,-0.99151,-1.41010,-0.74405,1.74074,0.00242
0.03091,1.40017,-0.99217,-1.41001,-0.74347,1.74287,0.00241
0.03210,1.39798,-0.99284,-1.40991,-0.74290,1.74500,0.00240
0.03329,1.39578,-0.99352,-1.40981,-0.74232,1.74714,0.00240
0.03448,1.39358,-0.99419,-1.40971,-0.74175,1.74928,0.00239
0.03567,1.39138,-0.99486,-1.40961,-0.74118,1.75143,0.00238
0.03686,1.38917,-0.99554,-1.40951,-0.74060,1.75358,0.00238
0.03805,1.38696,-0.99621,-1.40941,-0.74003,1.75574,0.00237
0.03923,1.38475,-0.99689,-1.40930,-0.73945,1.75790,0.00236
0.04042,1.38253,-0.99757,-1.40919,-0.73888,1.76006,0.00235
0.04161,1.38032,-0.99825,-1.40908,-0.73831,1.76223,0.00235
0.04280,1.37810,-0.99893,-1.40897,-0.73773,1.76440,0.00234
0.04399,1.37587,-0.99962,-1.40886,-0.73716,1.76657,0.00233
0.04518,1.37365,-1.00030,-1.40875,-0.73659,1.76875,0.00233
0.04637,1.37142,-1.00099,-1.40864,-0.73601,1.77093,0.00232
0.04756,1.36920,-1.00167,-1.40852,-0.73544,1.77312,0.00231
0.04875,1.36697,-1.00236,-1.40840,-0.73487,1.77530,0.00231
0.04993,1.36474,-1.00305,-1.40828,-0.73430,1.77749,0.00230
0.05112,1.36251,-1.00374,-1.40816,-0.73373,1.77968,0.00229
0.05231,1.36027,-1.00442,-1.40804,-0.73316,1.78188,0.00229
0.05350,1.35804,-1.00512,-1.40792,-0.73259,1.78407,0.00228
0.05469,1.35581,-1.00581,-1.40780,-0.73202,1.78627,0.00227
0.05588,1.35357,-1.00650,-1.40767,-0.73145,1.78847,0.00226
0.05707,1.35134,-1.00719,-1.40754,-0.73088,1.79067,0.00226
0.05826,1.34910,-1.00788,-1.40742,-0.73031,1.79287,0.00225
0.05945,1.34687,-1.00857,-1.40729,-0.72975,1.79507,0.00224
0.06063,1.34463,-1.00927,-1.40716,-0.72918,1.79727,0.00224
0.06182,1.34240,-1.00996,-1.40703,-0.72862,1.79948,0.00223
0.06301,1.34016,-1.01066,-1.40689,-0.72805,1.80168,0.00222
0.06420,1.33793,-1.01135,-1.40676,-0.72749,1.80389,0.00222
0.06539,1.33569,-1.01205,-1.40662,-0.72693,1.80609,0.00221
0.06658,1.33346,-1.01274,-1.40649,-0.72637,1.80830,0.00220
0.06777,1.33123,-1.01344,-1.40635,-0.72580,1.81050,0.00219
0.06896,1.32900,-1.01413,-1.40621,-0.72525,1.81270,0.00219
0.07015,1.32677,-1.01483,-1.40607,-0.72469,1.81491,0.00218
0.07134,1.32455,-1.01552,-1.40593,-0.72413,1.81711,0.00217
0.07252,1.32232,-1.01622,-1.40579,-0.72357,1.81931,0.00217
0.07371,1.32010,-1.01691,-1.40564,-0.72302,1.82151,0.00216
0.07490,1.31788,-1.01761,-1.40550,-0.72246,1.82371,0.00215
0.07609,1.31566,-1.01830,-1.40535,-0.72191,1.82591,0.00215
0.07728,1.31345,-1.01899,-1.40521,-0.72136,1.82811,0.00214
0.07847,1.31123,-1.01969,-1.40506,-0.72081,1.83030,0.00213
0.07966,1.30902,-1.02038,-1.40491,-0.72026,1.83249,0.00213
0.08085,1.30682,-1.02107,-1.40476,-0.71971,1.83468,0.00212
0.08204,1.30461,-1.02177,-1.40461,-0.71917,1.83687,0.00211
0.08322,1.30241,-1.02246,-1.40446,-0.71862,1.83906,0.00211
0.08441,1.30021,-1.02315,-1.40431,-0.71808,1.84124,0.00210
0.08560,1.29802,-1.02384,-1.40416,-0.71754,1.84342,0.00209
0.08679,1.29583,-1.02453,-1.40400,-0.71700,1.84560,0.00209
0.08798,1.29364,-1.02522,-1.40385,-0.71646,1.84777,0.00208
0.08917,1.29146,-1.02591,-1.40369,-0.71592,1.84994,0.00207
0.09036,1.28928,-1.02660,-1.40353,-0.71539,1.85211,0.00207
0.09155,1.28710,-1.02728,-1.40338,-0.71486,1.85427,0.00206
0.09274,1.28493,-1.02797,-1.40322,-0.71432,1.85643,0.00205
0.09392,1.28277,-1.02865,-1.40306,-0.71379,1.85859,0.00205
0.09511,1.28061,-1.02934,-1.40290,-0.71326,1.86074,0.00204
0.09630,1.27845,-1.03002,-1.40274,-0.71274,1.86289,0.00203
0.09749,1.27630,-1.03070,-1.40258,-0.71221,1.86503,0.00203
0.09868,1.27415,-1.03138,-1.40242,-0.71169,1.86717,0.00202
0.09987,1.27201,-1.03206,-1.40225,-0.71117,1.86930,0.00201
0.10106,1.26987,-1.03274,-1.40209,-0.71065,1.87143,0.00201
0.10225,1.26774,-1.03342,-1.40193,-0.71013,1.87356,0.00200
0.10344,1.26562,-1.03409,-1.40176,-0.70962,1.87568,0.00200
0.10462,1.26350,-1.03477,-1.40160,-0.70910,1.87779,0.00199
0.10581,1.26139,-1.03544,-1.40143,-0.70859,1.87990,0.00198
0.10700,1.25928,-1.03611,-1.40127,-0.70808,1.88200,0.00198
0.10819,1.25718,-1.03678,-1.40110,-0.70758,1.88410,0.00197
0.10938,1.25508,-1.03745,-1.40093,-0.70707,1.88620,0.00196
0.11057,1.25299,-1.03812,-1.40076,-0.70657,1.88828,0.00196
0.11176,1.25091,-1.03878,-1.40060,-0.70607,1.89036,0.00195
0.11295,1.24883,-1.03944,-1.40043,-0.70557,1.89244,0.00195
0.11414,1.24676,-1.04011,-1.40026,-0.70507,1.89451,0.00194
0.11533,1.24470,-1.04077,-1.40009,-0.70457,1.89657,0.00193
0.11651,1.24264,-1.04142,-1.39992,-0.70408,1.89863,0.00193
0.11770,1.24059,-1.04208,-1.39975,-0.70359,1.90068,0.00192
0.11889,1.23843,-1.04278,-1.39957,-0.70306,1.90283,0.00191
0.12008,1.23525,-1.04390,-1.39932,-0.70219,1.90598,0.00190
0.12127,1.23207,-1.04502,-1.39908,-0.70132,1.90912,0.00189
0.12246,1.22890,-1.04613,-1.39883,-0.70045,1.91225,0.00188
0.12365,1.22574,-1.04725,-1.39857,-0.69959,1.91538,0.00187
0.12484,1.22259,-1.04836,-1.39832,-0.69873,1.91849,0.00186
0.12603,1.21945,-1.04947,-1.39806,-0.69788,1.92160,0.00185
0.12721,1.21631,-1.05057,-1.39780,-0.69703,1.92470,0.00184
0.12840,1.21319,-1.05168,-1.39753,-0.69619,1.92780,0.00183
0.12959,1.21008,-1.05278,-1.39727,-0.69535,1.93088,0.00182
0.13078,1.20698,-1.05388,-1.39700,-0.69451,1.93395,0.00181
0.13197,1.20389,-1.05497,-1.39673,-0.69368,1.93702,0.00180
0.13316,1.20082,-1.05607,-1.39646,-0.69286,1.94007,0.00179
0.13435,1.19775,-1.05716,-1.39619,-0.69204,1.94311,0.00178
0.13554,1.19470,-1.05824,-1.39592,-0.69122,1.94614,0.00177
0.13673,1.19166,-1.05933,-1.39564,-0.69041,1.94916,0.00176
0.13791,1.18863,-1.06041,-1.39536,-0.68961,1.95217,0.00175
0.13910,1.18561,-1.06148,-1.39508,-0.68881,1.95517,0.00174
0.14029,1.18261,-1.06256,-1.39480,-0.68801,1.95815,0.00173
0.14148,1.17963,-1.06362,-1.39452,-0.68722,1.96112,0.00172
0.14267,1.17665,-1.06469,-1.39423,-0.68644,1.96408,0.00171
0.14386,1.17369,-1.06575,-1.39395,-0.68566,1.96703,0.00171
0.14505,1.17075,-1.06681,-1.39366,-0.68488,1.96996,0.00170
0.14624,1.16781,-1.06786,-1.39337,-0.68412,1.97288,0.00169
0.14743,1.16490,-1.06891,-1.39308,-0.68335,1.97579,0.00168
0.14861,1.16200,-1.06995,-1.39279,-0.68260,1.97868,0.00167
0.14980,1.15911,-1.07099,-1.39250,-0.68184,1.98156,0.00166
0.15099,1.15624,-1.07203,-1.39221,-0.68110,1.98442,0.00165
0.15218,1.15338,-1.07306,-1.39191,-0.68035,1.98727,0.00164
0.15337,1.15054,-1.07408,-1.39162,-0.67962,1.99010,0.00163
0.15456,1.14772,-1.07511,-1.39132,-0.67889,1.99292,0.00162
0.15575,1.14491,-1.07612,-1.39103,-0.67816,1.99572,0.00162
0.15694,1.14212,-1.07713,-1.39073,-0.67744,1.99851,0.00161
0.15813,1.13934,-1.07814,-1.39043,-0.67673,2.00128,0.00160
0.15932,1.13658,-1.07914,-1.39014,-0.67602,2.00404,0.00159
0.16050,1.13384,-1.08014,-1.38984,-0.67532,2.00678,0.00158
0.16169,1.13112,-1.08113,-1.38954,-0.67462,2.00951,0.00157
0.16288,1.12841,-1.08212,-1.38924,-0.67393,2.01222,0.00156
0.16407,1.12571,-1.08310,-1.38894,-0.67324,2.01491,0.00156
0.16526,1.12304,-1.08407,-1.38864,-0.67256,2.01759,0.00155
0.16645,1.12038,-1.08504,-1.38834,-0.67189,2.02025,0.00154
0.16764,1.11774,-1.08601,-1.38804,-0.67122,2.02289,0.00153
0.16883,1.11512,-1.08697,-1.38774,-0.67055,2.02552,0.00153
0.17002,1.11251,-1.08792,-1.38744,-0.66990,2.02813,0.00152
0.17120,1.10992,-1.08887,-1.38714,-0.66924,2.03072,0.00151
0.17239,1.10735,-1.08981,-1.38683,-0.66860,2.03330,0.00150
0.17358,1.10480,-1.09075,-1.38653,-0.66795,2.03586,0.00149
0.17477,1.10226,-1.09168,-1.38623,-0.66732,2.03840,0.00149
0.17596,1.09974,-1.09261,-1.38593,-0.66669,2.04092,0.00148
0.17715,1.09724,-1.09353,-1.38563,-0.66606,2.04343,0.00147
0.17834,1.09476,-1.09444,-1.38533,-0.66545,2.04592,0.00147
0.17953,1.09229,-1.09535,-1.38503,-0.66483,2.04840,0.00146
0.18072,1.08984,-1.09625,-1.38473,-0.66422,2.05085,0.00145
0.18190,1.08741,-1.09715,-1.38443,-0.66362,2.05329,0.00144
0.18309,1.08500,-1.09804,-1.38413,-0.66303,2.05571,0.00144
0.18428,1.08261,-1.09892,-1.38383,-0.66243,2.05812,0.00143
0.18547,1.08023,-1.09980,-1.38353,-0.66185,2.06050,0.00142
0.18666,1.07787,-1.10067,-1.38324,-0.66127,2.06287,0.00142
0.18785,1.07553,-1.10154,-1.38294,-0.66069,2.06522,0.00141
0.18904,1.07321,-1.10240,-1.38264,-0.66012,2.06756,0.00141
0.19023,1.07091,-1.10325,-1.38235,-0.65956,2.06988,0.00140
0.19142,1.06862,-1.10410,-1.38205,-0.65900,2.07217,0.00139
0.19260,1.06635,-1.10494,-1.38176,-0.65845,2.07446,0.00139
0.19379,1.06410,-1.10578,-1.38146,-0.65790,2.07672,0.00138
0.19498,1.06187,-1.10661,-1.38117,-0.65736,2.07897,0.00137
0.19617,1.05965,-1.10743,-1.38088,-0.65682,2.08120,0.00137
0.19736,1.05745,-1.10825,-1.38058,-0.65629,2.08341,0.00136
0.19855,1.05527,-1.10906,-1.38029,-0.65576,2.08560,0.00136
0.19974,1.05311,-1.10987,-1.38000,-0.65524,2.08778,0.00135
0.20093,1.05097,-1.11067,-1.37971,-0.65472,2.08994,0.00135
0.20212,1.04884,-1.11146,-1.37943,-0.65421,2.09208,0.00134
0.20331,1.04673,-1.11225,-1.37914,-0.65371,2.09421,0.00133
0.20449,1.04464,-1.11303,-1.37885,-0.65321,2.09631,0.00133
0.20568,1.04256,-1.11380,-1.37857,-0.65271,2.09840,0.00132
0.20687,1.04050,-1.11457,-1.37828,-0.65222,2.10048,0.00132
0.20806,1.03846,-1.11534,-1.37800,-0.65173,2.10253,0.00131
0.20925,1.03644,-1.11609,-1.37772,-0.65125,2.10457,0.00131
0.21044,1.03443,-1.11684,-1.37744,-0.65078,2.10660,0.00130
0.21163,1.03245,-1.11759,-1.37716,-0.65031,2.10860,0.00130
0.21282,1.03047,-1.11833,-1.37688,-0.64984,2.11059,0.00129
0.21401,1.02852,-1.11906,-1.37660,-0.64938,2.11256,0.00129
0.21519,1.02658,-1.11978,-1.37633,-0.64892,2.11452,0.00128
0.21638,1.02466,-1.12050,-1.37605,-0.64847,2.11646,0.00128
0.21757,1.02276,-1.12122,-1.37578,-0.64802,2.11838,0.00128
0.21876,1.02087,-1.12193,-1.37551,-0.64758,2.12028,0.00127
0.21995,1.01900,-1.12263,-1.37524,-0.64715,2.12217,0.00127
0.22114,1.01714,-1.12333,-1.37497,-0.64671,2.12405,0.00126
0.22233,1.01531,-1.12402,-1.37470,-0.64628,2.12590,0.00126
0.22352,1.01348,-1.12470,-1.37443,-0.64586,2.12774,0.00125
0.22471,1.01168,-1.12538,-1.37416,-0.64544,2.12957,0.00125
0.22589,1.00989,-1.12605,-1.37390,-0.64503,2.13137,0.00125
0.22708,1.00812,-1.12672,-1.37364,-0.64462,2.13316,0.00124
0.22827,1.00636,-1.12738,-1.37338,-0.64421,2.13494,0.00124
0.22946,1.00462,-1.12803,-1.37312,-0.64381,2.13670,0.00123
0.23065,1.00289,-1.12868,-1.37286,-0.64342,2.13844,0.00123
0.23184,1.00118,-1.12933,-1.37260,-0.64302,2.14017,0.00123
0.23303,0.99949,-1.12996,-1.37234,-0.64264,2.14189,0.00122
0.23422,0.99781,-1.13060,-1.37209,-0.64225,2.14358,0.00122
0.23541,0.99615,-1.13122,-1.37184,-0.64187,2.14527,0.00122
0.23659,0.99450,-1.13184,-1.37159,-0.64150,2.14693,0.00121
0.23778,0.99278,-1.13251,-1.37132,-0.64110,2.14866,0.00121
0.23897,0.99035,-1.13359,-1.37088,-0.64044,2.15110,0.00120
0.24016,0.98794,-1.13467,-1.37045,-0.63979,2.15350,0.00119
0.24135,0.98555,-1.13574,-1.37002,-0.63915,2.15589,0.00119
0.24254,0.98319,-1.13679,-1.36960,-0.63852,2.15825,0.00118
0.24373,0.98085,-1.13784,-1.36917,-0.63790,2.16059,0.00117
0.24492,0.97853,-1.13887,-1.36875,-0.63728,2.16291,0.00116
0.24611,0.97624,-1.13990,-1.36833,-0.63668,2.16520,0.00116
0.24730,0.97397,-1.14091,-1.36791,-0.63608,2.16748,0.00115
0.24848,0.97172,-1.14192,-1.36749,-0.63548,2.16973,0.00114
0.24967,0.96950,-1.14291,-1.36708,-0.63490,2.17196,0.00113
0.25086,0.96729,-1.14390,-1.36667,-0.63432,2.17416,0.00113
0.25205,0.96511,-1.14487,-1.36626,-0.63375,2.17635,0.00112
0.25324,0.96295,-1.14584,-1.36585,-0.63319,2.17851,0.00112
0.25443,0.96082,-1.14679,-1.36545,-0.63264,2.18065,0.00111
0.25562,0.95870,-1.14773,-1.36505,-0.63209,2.18277,0.00110
0.25681,0.95661,-1.14867,-1.36465,-0.63155,2.18487,0.00110
0.25800,0.95454,-1.14959,-1.36425,-0.63102,2.18695,0.00109
0.25918,0.95249,-1.15051,-1.36386,-0.63049,2.18901,0.00109
0.26037,0.95046,-1.15142,-1.36347,-0.62997,2.19104,0.00108
0.26156,0.94846,-1.15231,-1.36308,-0.62946,2.19306,0.00107
0.26275,0.94647,-1.15320,-1.36269,-0.62896,2.19505,0.00107
0.26394,0.94450,-1.15408,-1.36231,-0.62846,2.19703,0.00106
0.26513,0.94256,-1.15494,-1.36193,-0.62797,2.19898,0.00106
0.26632,0.94064,-1.15580,-1.36155,-0.62748,2.20092,0.00105
0.26751,0.93873,-1.15665,-1.36117,-0.62700,2.20283,0.00105
0.26870,0.93685,-1.15749,-1.36080,-0.62653,2.20472,0.00104
0.26988,0.93499,-1.15832,-1.36043,-0.62607,2.20660,0.00104
0.27107,0.93314,-1.15915,-1.36006,-0.62561,2.20845,0.00103
0.27226,0.93132,-1.15996,-1.35970,-0.62515,2.21029,0.00103
0.27345,0.92951,-1.16077,-1.35933,-0.62471,2.21210,0.00102
0.27464,0.92773,-1.16156,-1.35897,-0.62427,2.21390,0.00102
0.27583,0.92596,-1.16235,-1.35862,-0.62383,2.21568,0.00102
0.27702,0.92422,-1.16313,-1.35826,-0.62340,2.21744,0.00101
0.27821,0.92249,-1.16390,-1.35791,-0.62298,2.21918,0.00101
0.27940,0.92078,-1.16466,-1.35756,-0.62256,2.22090,0.00100
0.28058,0.91909,-1.16541,-1.35722,-0.62215,2.22260,0.00100
0.28177,0.91742,-1.16615,-1.35687,-0.62174,2.22429,0.00100
0.28296,0.91577,-1.16689,-1.35653,-0.62134,2.22595,0.00099
0.28415,0.91413,-1.16762,-1.35619,-0.62095,2.22760,0.00099
0.28534,0.91251,-1.16834,-1.35586,-0.62056,2.22923,0.00098
0.28653,0.91091,-1.16905,-1.35553,-0.62018,2.23085,0.00098
0.28772,0.90933,-1.16975,-1.35520,-0.61980,2.23244,0.00098
0.28891,0.90776,-1.17045,-1.35487,-0.61942,2.23402,0.00097
0.29010,0.90622,-1.17114,-1.35455,-0.61906,2.23559,0.00097
0.29129,0.90469,-1.17182,-1.35422,-0.61869,2.23713,0.00097
0.29247,0.90317,-1.17249,-1.35390,-0.61833,2.23866,0.00097
0.29366,0.90168,-1.17315,-1.35359,-0.61798,2.24017,0.00096
0.29485,0.90020,-1.17381,-1.35327,-0.61763,2.24167,0.00096
0.29604,0.89873,-1.17446,-1.35296,-0.61729,2.24315,0.00096
0.29723,0.89728,-1.17510,-1.35266,-0.61695,2.24461,0.00095
0.29842,0.89585,-1.17573,-1.35235,-0.61662,2.24605,0.00095
0.29961,0.89444,-1.17636,-1.35205,-0.61629,2.24749,0.00095
0.30080,0.89304,-1.17698,-1.35175,-0.61596,2.24890,0.00095
0.30199,0.89165,-1.17759,-1.35145,-0.61564,2.25030,0.00094
0.30317,0.89028,-1.17820,-1.35116,-0.61532,2.25168,0.00094
0.30436,0.88893,-1.17880,-1.35086,-0.61501,2.25305,0.00094
0.30555,0.88759,-1.17939,-1.35057,-0.61471,2.25441,0.00094
0.30674,0.88627,-1.17997,-1.35029,-0.61440,2.25574,0.00094
0.30793,0.88496,-1.18055,-1.35000,-0.61410,2.25707,0.00093
0.30912,0.88367,-1.18112,-1.34972,-0.61381,2.25838,0.00093
0.31031,0.88239,-1.18169,-1.34944,-0.61352,2.25967,0.00093
0.31150,0.88112,-1.18224,-1.34917,-0.61323,2.26095,0.00093
0.31269,0.87987,-1.18279,-1.34889,-0.61295,2.26222,0.00093
0.31387,0.87864,-1.18334,-1.34862,-0.61267,2.26347,0.00092
0.31506,0.87742,-1.18388,-1.34835,-0.61240,2.26471,0.00092
0.31625,0.87621,-1.18441,-1.34808,-0.61213,2.26593,0.00092
0.31744,0.87501,-1.18493,-1.34782,-0.61186,2.26714,0.00092
0.31863,0.87383,-1.18545,-1.34756,-0.61160,2.26834,0.00092
0.31982,0.87266,-1.18596,-1.34730,-0.61134,2.26952,0.00092
0.32101,0.87151,-1.18647,-1.34704,-0.61108,2.27069,0.00091
0.32220,0.87037,-1.18697,-1.34679,-0.61083,2.27185,0.00091
0.32339,0.86924,-1.18747,-1.34654,-0.61058,2.27299,0.00091
0.32457,0.86813,-1.18796,-1.34629,-0.61034,2.27412,0.00091
0.32576,0.86702,-1.18844,-1.34604,-0.61010,2.27524,0.00091
0.32695,0.86593,-1.18892,-1.34580,-0.60986,2.27634,0.00091
0.32814,0.86486,-1.18939,-1.34556,-0.60963,2.27744,0.00091
0.32933,0.86379,-1.18985,-1.34532,-0.60939,2.27852,0.00091
0.33052,0.86274,-1.19031,-1.34508,-0.60917,2.27959,0.00090
0.33171,0.86170,-1.19077,-1.34485,-0.60894,2.28064,0.00090
0.33290,0.86067,-1.19122,-1.34461,-0.60872,2.28169,0.00090
0.33409,0.85965,-1.19166,-1.34438,-0.60850,2.28272,0.00090
0.33528,0.85864,-1.19210,-1.34416,-0.60829,2.28374,0.00090
0.33646,0.85765,-1.19253,-1.34393,-0.60807,2.28475,0.00090
0.33765,0.85667,-1.19296,-1.34371,-0.60786,2.28575,0.00090
0.33884,0.85570,-1.19338,-1.34349,-0.60766,2.28673,0.00090
